rand_index,media,desvio_padrao
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.7777777777777778,0.9753086419753086,0.06983770678385653
0.6444444444444445,0.9422222222222222,0.11933974739642267
0.5636363636363636,0.9078053259871441,0.15745627248587118
0.5151515151515151,0.8750841750841751,0.18575211657909346
0.48717948717948717,0.8452453529376607,0.20623765486030238
0.4725274725274725,0.8186226471940757,0.22070301208241908
0.4666666666666667,0.7951589151589151,0.23058653979294866
0.4666666666666667,0.7746281496281496,0.23700148272114002
0.47058823529411764,0.7567434487849712,0.24079743153656294
0.477124183006536,0.7412090451306138,0.24262008101815744
0.47368421052631576,0.7271287906777559,0.243587635394544
0.47368421052631576,0.714456561670184,0.24376076731836213
0.47619047619047616,0.7031105575997216,0.24323744945715386
0.4805194805194805,0.6929927813688016,0.2421258363738026
0.48616600790513836,0.684000312957338,0.24053072524226127
0.4927536231884058,0.6760317008836325,0.2385474280877297
0.5,0.6689904328482872,0.23625957623443233
0.5076923076923077,0.6627866588038265,0.23373893327306675
0.5156695156695157,0.6573378757247779,0.23104616794711566
0.5238095238095238,0.6525690060135189,0.22823202463833847
0.5320197044334976,0.6484121335452422,0.22533859764065453
0.5402298850574713,0.6448060585956499,0.22240056276942094
0.5483870967741935,0.6416957695046351,0.21944629991649597
0.5564516129032258,0.6390318896108411,0.2164988828636098
0.5643939393939394,0.6367701335436623,0.2135769346709822
0.5721925133689839,0.6348707917738188,0.2106953575684138
0.5798319327731093,0.6332982529452271,0.2078659506981238
0.5873015873015873,0.6320205677884593,0.2050979302052097
0.5945945945945946,0.6310090549994359,0.2023983656661114
0.6017069701280228,0.6302379475028198,0.1997725455835948
0.6086369770580297,0.629684076465774,0.19722428314318174
0.6153846153846154,0.6293265899387449,0.19475617187363192
0.6219512195121951,0.6291467028551706,0.19236979940639473
0.6283391405342624,0.6291274751808632,0.19006592623784363
0.6345514950166113,0.6292536151770434,0.1878446352772228
0.6057082452431289,0.6287184931330908,0.18573092009577707
0.5797979797979798,0.6276313706145328,0.18379716597602053
0.5565217391304348,0.6260855090605306,0.18208392558408762
0.5328399629972248,0.6241015612719497,0.18063830744894194
0.5115248226950354,0.6217562125515973,0.17946847459382897
0.4923469387755102,0.6191152069643302,0.17856764518448578
0.4751020408163265,0.6162349436413701,0.17791901458885057
0.4588235294117647,0.6131484453231426,0.17751284354957528
0.4766214177978884,0.6105229255630416,0.1767947781226204
0.4934687953555878,0.6083143570685613,0.1758416747697319
0.5094339622641509,0.6064832386462574,0.1747152118614549
0.5151515151515151,0.6048226618554439,0.17354913918694065
0.5207792207792208,0.6033218861219399,0.17235236300237053
0.5263157894736842,0.6019709019702161,0.17113269596062733
0.5317604355716878,0.6007603766874828,0.16989699195506994
0.5371127995324372,0.5996816041933296,0.16865126236766728
0.5423728813559322,0.5987264588127063,0.1674007766382633
0.5475409836065573,0.5978873526617858,0.1661501495522639
0.5526176626123744,0.5971571963706662,0.16490341722915158
0.5576036866359447,0.5965293628828136,0.16366410346034582
0.5466269841269841,0.5957496382147537,0.16249834034070468
0.5365384615384615,0.5948386970351185,0.16140810697432123
0.5272727272727272,0.5938149702205368,0.1603931484207958
0.5187697874265038,0.5926948928654019,0.15945154221243335
0.5109745390693591,0.5914931229566366,0.15858015352214555
0.5174765558397272,0.590420419085377,0.15767515131190335
0.5238095238095238,0.5894688348671505,0.15674428246750574
0.5162977867203219,0.5884382567242374,0.15587519835611885
0.5223004694835681,0.5875196763458949,0.1549823445979315
0.515220700152207,0.5865292794117347,0.15414641194991818
0.5127730470196223,0.5855325735685981,0.1533379926692752
0.5106306306306306,0.5845338809960918,0.1525544037050024
0.5140350877192983,0.5836062652950814,0.1517602047552973
0.51742993848257,0.5827468324793346,0.15095757436693324
0.5208125208125208,0.5819528028425804,0.15014852707280046
0.5241804608893217,0.5812215073748177,0.14933492427499193
0.5275316455696203,0.5805503841022528,0.14851848444697427
0.5308641975308642,0.5799369743914948,0.14770079268494982
0.5341764528756399,0.5793789192510577,0.14688330964042748
0.5374669409344696,0.5788739556568818,0.14606737986694382
0.5407343660355709,0.5784199129232949,0.1452542396140569
0.5439775910364145,0.5780147091363903,0.14444502410136614
0.5471956224350205,0.5776563476631186,0.14364077430454328
0.5503875968992248,0.5773429137462922,0.14284244328430565
0.5535527690700105,0.5770725711931527,0.14205090208801607
0.5566905005107252,0.576843559163013,0.14126694525222241
0.5598002496878901,0.5766541890577339,0.1404912959330046
0.5628815628815629,0.5765028415173364,0.13972461068952383
0.5659340659340659,0.576387963521866,0.13896748394468997
0.5689574567554933,0.576308065599647,0.13822045214540968
0.5719514985129261,0.5762617191412777,0.137483997643459
0.5749160134378499,0.5762475538180837,0.13675855231665493
0.5778508771929824,0.5762642551032389,0.13604450094868897
0.5807560137457045,0.5763105618933674,0.13534218438473436
0.5836313907006101,0.5763852642281352,0.13465190247875317
0.5864770150484436,0.576487201105108,0.1339739168473079
0.5892929292929293,0.5766152583869862,0.13330845344362838
0.592079207920792,0.576768366798212,0.13265570496469287
0.5948359541836536,0.5769455000078731,0.13201583310315432
0.5975632971635256,0.5771456727957921,0.131388970655076
0.6002613890963405,0.577367939298682,0.1307752234936294
0.6029304029304029,0.5776113913332699,0.1301746724181544
0.5937106918238994,0.5777632715265777,0.1295685330030881
0.5849056603773585,0.5778300228242486,0.12896348247452596
0.5905157493942541,0.5779474832554523,0.1283707909788965
0.5959904858987428,0.5781130153897944,0.12779215639433994
0.5869891576313595,0.5781937075919904,0.12721274630177629
0.5927927927927928,0.5783252308820878,0.1266459320469812
0.5984555984555985,0.5785049663068512,0.12609350049480963
0.6039823008849557,0.5787304294447105,0.12555699927220862
0.6093774258655489,0.5789992627466477,0.12503775875119996
